1.068998621907195161e-04 4.812309328049581158e-20
1.070583406823314977e-04 4.814213882222234650e-20
1.072171287844741469e-04 4.794166029782408086e-20
1.073762271744669108e-04 4.800489422407532467e-20
1.075356365312062225e-04 4.783681515180634190e-20
1.076953575351690241e-04 4.776279216958738391e-20
1.078553908684168870e-04 4.759872718061947492e-20
1.080157372145995896e-04 4.744795889759889079e-20
1.081763972589590750e-04 4.752171500989763278e-20
1.083373716883333129e-04 4.757213227384848622e-20
1.084986611911604337e-04 4.760575490515573089e-20
1.086602664574822246e-04 4.752061457945252750e-20
1.088221881789479923e-04 4.759951063700771707e-20
1.089844270488188186e-04 4.754730126245644753e-20
1.091469837619711921e-04 4.758141835707450735e-20
1.093098590149010202e-04 4.745880484188159065e-20
1.094730535057273691e-04 4.757310847953460387e-20
1.096365679341966656e-04 4.747043032527881851e-20
1.098004030016867084e-04 4.734755361437802521e-20
1.099645594112100830e-04 4.726760297322140296e-20
1.101290378674188111e-04 4.715947729575005356e-20
1.102938390766078461e-04 4.710788136421778882e-20
1.104589637467191126e-04 4.702357653906474666e-20
1.106244125873458292e-04 4.698548933940203360e-20
1.107901863097361677e-04 4.703529378642377700e-20
1.109562856267974141e-04 4.704022426079286219e-20
1.111227112530999524e-04 4.697555047349599705e-20
1.112894639048812363e-04 4.699885293381176968e-20
1.114565443000499489e-04 4.697277860296742282e-20
1.116239531581900694e-04 4.691710680324663653e-20
1.117916912005647076e-04 4.695774281487391808e-20
1.119597591501205635e-04 4.711378032063315217e-20
1.121281577314916535e-04 4.710942583582589073e-20
1.122968876710035664e-04 4.701460033819850291e-20
1.124659496966777051e-04 4.698479072735602140e-20
1.126353445382350136e-04 4.688111304676266484e-20
1.128050729271004224e-04 4.688614579071743366e-20
1.129751355964069546e-04 4.693857313987809058e-20
1.131455332809997377e-04 4.689484614430668751e-20
1.133162667174401775e-04 4.679274766269096945e-20
1.134873366440103902e-04 4.675259045051609950e-20
1.136587438007169833e-04 4.702968306656730568e-20
1.138304889292955006e-04 4.699207430934992230e-20
1.140025727732145834e-04 4.700210291394779070e-20
1.141749960776800629e-04 4.693271426358108235e-20
1.143477595896393240e-04 4.681070525101504082e-20
1.145208640577854666e-04 4.671376801490316340e-20
1.146943102325615062e-04 4.674412302906064198e-20
1.148680988661646569e-04 4.696138356769845840e-20
1.150422307125506679e-04 4.693567891088797044e-20
1.152167065274379572e-04 4.686163987682092945e-20
1.153915270683120300e-04 4.791541233583518703e-20
1.157257692636814490e-04 4.792310919160739382e-20
1.160609796223813797e-04 4.785522287918517994e-20
1.163971609487862306e-04 4.792091874804933388e-20
1.167343160553935510e-04 4.743566081482082905e-20
1.170724477628473279e-04 4.743441189301835701e-20
1.174115588999618789e-04 4.738989409349325050e-20
1.177516523037456505e-04 4.736249533952206719e-20
1.180927308194245696e-04 4.728172246794005985e-20
1.184347973004659492e-04 4.735513782577897079e-20
1.187778546086026669e-04 4.732226521281604131e-20
1.191219056138566242e-04 4.713642587371236275e-20
1.194669531945632626e-04 4.709321160693830158e-20
1.198130002373951590e-04 4.708770858729878474e-20
1.201600496373864336e-04 4.719699116883300105e-20
1.205081042979571309e-04 4.720730856918914816e-20
1.208571671309371129e-04 4.738722967284025887e-20
1.212072410565906839e-04 4.730155890313593915e-20
1.215583290036410802e-04 4.715309337216188601e-20
1.219104339092946473e-04 4.704580384315282933e-20
1.222635587192657364e-04 4.695274276463994495e-20
1.226177063878013834e-04 4.676230719970015891e-20
1.229728798777055270e-04 4.672243671027857475e-20
1.233290821603643523e-04 4.671453966640963526e-20
1.236863162157709833e-04 4.654595005647369997e-20
1.240445850325503111e-04 4.660474997364536849e-20
1.244038916079838767e-04 4.655096127669130200e-20
1.247642389480353492e-04 4.653550218814440308e-20
1.251256300673754627e-04 4.667740249218136417e-20
1.254880679894071428e-04 4.661637278685628425e-20
1.258515557462907956e-04 4.647543495849314353e-20
1.262160963789700030e-04 4.639062608676852403e-20
1.265816929371964326e-04 4.642295399404357455e-20
