1.068998621907197262e-05 6.229507212883180924e-19
1.070583406823316908e-05 6.213520147028988063e-19
1.072171287844743298e-05 6.198701192366489755e-19
1.073762271744670870e-05 6.181921893946698603e-19
1.075356365312064123e-05 6.164798772741723176e-19
1.076953575351692003e-05 6.147700553130041182e-19
1.078553908684170767e-05 6.133249589896286833e-19
1.080157372145997523e-05 6.122519103977705896e-19
1.081763972589592410e-05 6.113290608429393519e-19
1.083373716883335026e-05 6.097106616885520710e-19
1.084986611911605929e-05 6.081643156287442226e-19
1.086602664574824075e-05 6.079629084058263873e-19
1.088221881789481719e-05 6.091104946538969399e-19
1.089844270488189982e-05 6.101109885708194589e-19
1.091469837619713412e-05 6.112048867651934511e-19
1.093098590149011659e-05 6.123150849340308414e-19
1.094730535057275047e-05 6.134289006743128661e-19
1.096365679341968113e-05 6.145656488516314549e-19
1.098004030016868574e-05 6.155089745305247712e-19
1.099645594112102389e-05 6.163540047997224602e-19
1.101290378674189331e-05 6.171750180057134262e-19
1.102938390766079579e-05 6.179287354692020846e-19
1.104589637467192515e-05 6.183079222791950853e-19
1.106244125873459749e-05 6.186355260187143230e-19
1.107901863097362897e-05 6.188294688917335594e-19
1.109562856267975428e-05 6.190596174649661783e-19
1.111227112531000778e-05 6.193373494272945852e-19
1.112894639048813854e-05 6.196299333138090565e-19
1.114565443000500844e-05 6.205051554757506700e-19
1.116239531581902083e-05 6.213470886622784675e-19
1.117916912005648296e-05 6.220541448804470025e-19
1.119597591501206855e-05 6.227623091062519929e-19
1.121281577314917856e-05 6.235237346894704994e-19
1.122968876710036816e-05 6.240832948753155653e-19
1.124659496966778033e-05 6.246874513666308930e-19
1.126353445382351356e-05 6.252116488537258508e-19
1.128050729271005376e-05 6.262026465216078413e-19
1.129751355964070800e-05 6.268380987135857567e-19
1.131455332809998224e-05 6.274500703754778203e-19
1.133162667174403029e-05 6.280359282284403882e-19
1.134873366440105190e-05 6.286273975921900573e-19
1.136587438007170951e-05 6.291360159937076881e-19
1.138304889292956023e-05 6.297319614553350810e-19
1.140025727732146749e-05 6.291792173182753087e-19
1.141749960776801611e-05 6.285852876011691089e-19
1.143477595896394257e-05 6.279895419211860946e-19
1.145208640577855852e-05 6.276680914722371914e-19
1.146943102325616079e-05 6.273134103266280266e-19
1.148680988661647687e-05 6.269936967896137090e-19
1.150422307125507661e-05 6.267131685112434653e-19
1.152167065274380758e-05 6.264097668283246585e-19
1.153915270683121520e-05 6.260872911617322861e-19
1.157257692636815303e-05 6.229176843611138946e-19
1.160609796223814814e-05 6.222653370541591067e-19
1.163971609487863390e-05 6.217144642246458258e-19
1.167343160553936527e-05 6.210625961715162328e-19
